certeza_disc_clas_1,certeza_disc_clas_2,certeza_disc_clas_3,certeza_ofens_clas_1,certeza_ofens_clas_2,certeza_ofens_clas_3,comment,date,disc_clas_1,disc_clas_2,disc_clas_3,id_autor_1,id_autor_2,id_autor_3,keyword,ofens_clas_1,ofens_clas_2,ofens_clas_3,source,odio
-1.0,-1.0,-1.0,5.0,4.0,3.0,"Amanhã ela vai está lá,Fátima  kkkkk  e vai ter mais seguidores",2020-11-04T03:53:29Z,0.0,0.0,0.0,-MbmR7jwZiH55N1pVjYi,-MbzwS_o-uV4Sgz9RRis,-Mc-GoTgwNBiZX6vXEpi,estupro,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,3.0,5.0,Qual a dificuldade de falar relação sexual?,2020-11-03T22:10:50Z,0.0,0.0,0.0,-MbuWN16Q2YYaMqmiT1o,-MbxDgBhln3EGuTxv18t,-MbxGWjU1M1ieXKUkF_T,estupro,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,Aonde acho canal do William?,2020-12-16T04:50:15Z,0.0,0.0,0.0,-MborSpEoxHL6FRevCJP,-MbqPddWTFBFWAzt1DaI,-MbrsELB0I55Vvy7o5Rr,todo_dia_podcast_mgtow,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,4.0,5.0,5.0,"cara vejo todos seus videos...confesso que estou aprendendo muito, vc é foda mesmo kk abraço amigo e obrigado pelas dicas.",2019-12-22T23:22:25Z,0.0,0.0,0.0,-MbmJPc5ZRF_zSAxPQKa,-MbnXUbNd-VJd4tmxCni,-MbqfiOFNixkfRft0b3w,social arts,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,Certíssima vc parabéns.  Muito sábia suas palavras . PARABÉNS pelo video👏👏👏,2018-12-24T05:31:35Z,0.0,0.0,0.0,-MbuTjHmfxHRH7dIHxol,-MbxDMuciHmPD3fXXTTX,-Mc-9KaFMzvaxXEkQ6M-,mansplaining,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,3.0,Isabela Garcia,2020-11-04T01:59:20Z,0.0,0.0,0.0,-MbqFRmroyey0Xvp_UTv,-MbsHX1zJAHZPoxxhgYW,-MbxF-bKpLHpPKYTh_fO,mariana_ferrer,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,"Tio sempre Inovando, Tio tu é um Visionário, vários anos de praia!!!",2019-04-07T16:02:11Z,0.0,0.0,0.0,-MbxDaCRmnjvGG6DuGeD,-MbxP-J0aFIq1Z8GQuox,-MbxUmkmZMQNJhHOGvSq,todo_dia_podcast_mgtow,0.0,0.0,0.0,Youtube,0
-1.0,5.0,5.0,4.0,5.0,3.0,"*inaceitável seu comentário, desastroso para sua filha*  *primitivo* *assim te defino*",2020-11-05T21:50:16Z,0.0,1.0,0.0,-MbnBaGHqzS2uoTDySPa,-MbxDMuciHmPD3fXXTTX,-MbxZzYgl5iFEwdUdNFF,estupro,0.0,1.0,1.0,Youtube,0
-1.0,-1.0,-1.0,4.0,5.0,5.0,"Propagadores de fake news, espero q sejam processados",2020-11-04T06:38:07Z,0.0,0.0,0.0,-MbneJBhF1GNC7xPlc-V,-MbxzA80JzT66t0DGWr_,-Mc-EsorJnsqjQ8pD5RZ,estupro,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,5.0,5.0,5.0,5.0,"canalhas, covardes, vagabundos. :✨ NÃO EXISTE ESTUPRO CULPOSO✨
#justiçaporMariferrer
#AndreAranhaéestuprador",2020-11-04T03:08:31Z,0.0,0.0,0.0,-MbqYPmBuVYVFW_6J6PT,-MbxDAuKOgpRolJ2nPTp,-Mbxkq9I9x2_dYv8bZft,estupro,0.0,0.0,1.0,Youtube,0
3.0,-1.0,4.0,2.0,4.0,5.0,"Homens privilegiados? Eu vivo de catar lixo, quer trocar? Não, pera, você é privilegiada por ser branca. Empatamos",2018-12-18T00:48:11Z,0.0,0.0,1.0,-MbmGJLmVxdWG-BotAkd,-MbqHpEUMADtFHR3ci3y,-MbrTZNGnXCZl-VUcfbK,mansplaining,1.0,0.0,1.0,Youtube,0
4.0,-1.0,-1.0,4.0,4.0,2.0,Eu concordo com o Bruno!.. A mina tem que rachar a conta do segundo encontro em diante.. Pq o negocio é parceria.. Não.. 1ma situação que o cara vai ser somente o provedor.. E mais nada ksksk 😎👊💩😛😝,2019-10-16T06:12:25Z,1.0,0.0,0.0,-MbpMNCLRNFHyqW79mr0,-MbqLspdi9tKFzZxSqXI,-MbrhfgmChgwkLoraoUy,social arts,1.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,4.0,4.0,Ainda somos queimadas na fogueira,2020-11-04T15:20:43Z,0.0,0.0,0.0,-Mbv2v95p4Xc8V7x2nbC,-MbvayNLY3u5jjBDvoha,-MbxZSdP0MH4BGLg_C3P,mariana_ferrer,0.0,0.0,0.0,Youtube,0
5.0,3.0,-1.0,3.0,3.0,5.0,Ou seja. Se for beber não transem. Ou toma um 213 e 217 na cara.,2020-11-07T19:00:42Z,1.0,0.0,0.0,-MbuXC4EWC4UY-9h_s8Q,-Mbuc6KoWG4HdPYTxs45,-MbxCpP1KXZaNjwQWPJ5,estupro,1.0,1.0,0.0,Youtube,0
4.0,5.0,5.0,4.0,5.0,5.0,"Kefera, feminista de taubate...",2018-12-18T06:54:07Z,1.0,1.0,1.0,-MbqPzTG5qwApoY5Bsju,-MbxEFbI4SXJ4zhlUWb0,-Mbxtckh3x1C80isLbeo,mansplaining,1.0,1.0,1.0,Youtube,1
-1.0,-1.0,-1.0,5.0,5.0,5.0,Essa é a justiça no Brasil. Um bandido com dinheiro comete um crime e contrata um advogado picareta de porta de cadeia e o final todo mundo já sabe..,2020-11-04T01:43:43Z,0.0,0.0,0.0,-MbpxGPiip0WCKKay75Y,-MbxgsilRnLEaTaV6SxD,-Mby7JdPNhEjljr2ZPBC,estupro,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,4.0,4.0,"CASTRAÇÃO PRÁ TODO ESTUPRADOR, PRÁ TODO ABUSADOR 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡",2020-11-04T00:34:41Z,0.0,0.0,0.0,-Mbq6TnyEpCdbyG0h8n2,-MbrRqNSTJZnWH6WA0ue,-MbvU9aHsygx3Y-ZC4u8,mariana_ferrer,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,Fica firme! Estaremos aqui com você.,2020-11-05T00:10:23Z,0.0,0.0,0.0,-MbxwBgMi0dihk4988j4,-Mc-C2YgxBtiChQI4RXe,-Mc-HxhWmKaSPp6wGGkZ,estupro,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,"muuuuuuuito bom wiltão
impressionante como a voz dela muda pra falar o japones de anime",2020-08-16T11:31:16Z,0.0,0.0,0.0,-MbxDMuciHmPD3fXXTTX,-MbyByUEPTL-xmlwLz5N,-Mc-j7_05KwMyvUTJ0d0,todo_dia_podcast_mgtow,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,5.0,1.0,3.0,5.0,"..minha namorada sabe , deixo bem claro para ela que eu NUNCA perdoei traição, NEM A SUSPEITA... se começo a desconfiar, ja pulo fora.. pq onde tem fumança tem fogo,
voce precisa deixar ela ciente disso, tem que saber falar... não é esfregar na cara, mas aproveitar certos momentos q estiverem nesse assunto ou comentando da vida de alguem etc.. e eu vc fala, até ironiza, mas com atitude, postura de homem.",2020-01-22T15:25:21Z,0.0,0.0,1.0,-MbpxGPiip0WCKKay75Y,-MbqoXZpu4euhE0hSYj4,-Mbr80FQZrAnZ9sAK48n,social arts,0.0,0.0,1.0,Youtube,0
5.0,-1.0,3.0,5.0,3.0,3.0,"Tem homi que dá nojo, não.",2018-12-20T09:47:40Z,0.0,0.0,0.0,-MbsRJq8vecyEL8kQMsd,-MbxCmw_QmeIonluDxqK,-MbzUxxyQ9u7YZU_akps,misoginia,1.0,0.0,1.0,Youtube,0
-1.0,5.0,5.0,4.0,5.0,5.0,"Nada ver essa análise de homens interrompem mulheres pq elas são mulheres,todo mundo interrompe todo mundo .",2019-02-02T15:26:12Z,0.0,0.0,1.0,-MbsWC0vHjUsEAefWuPI,-MbxDnnKxnWgYln8Gacs,-MbxZgJQRd2rvR572lAs,mansplaining,0.0,0.0,1.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,"O vídeo da audiência, onde tem os 4 monstros apontando, acusando, desrrespeitando e humilhando ela é um murro no estômago.",2020-11-06T19:40:59Z,0.0,0.0,0.0,-MbmJPc5ZRF_zSAxPQKa,-MbqJ09rTKSUZJlVpu3G,-MbyjMlq33EhyRrZZ6bY,estupro,0.0,0.0,0.0,Youtube,0
-1.0,5.0,-1.0,5.0,5.0,5.0,"04:52 """"""homens""""",2021-01-04T23:15:32Z,0.0,0.0,0.0,-MbrLgLjb2ieDf_XyhVi,-MbxD-9jDZX4wjWFqFhQ,-MbxQNt9gi71D85jH_Oa,social arts,0.0,1.0,0.0,Youtube,0
5.0,4.0,5.0,5.0,5.0,5.0,"Essa coisa de dizer que mulher gosta de cara inteligente é balela, os caras que pegam mulher não tem segredo nenhum.
O segredo deles é só serem escrotos mesmo  e nunca quererem melhorar como ser humano",2020-12-28T01:16:07Z,1.0,1.0,1.0,-Mbv6boFimGjQbOLNCyq,-MbxGAT0Ig1pl0BZAUzi,-MbxqWRFgdL6bPtCLy2X,social arts,1.0,1.0,1.0,Youtube,1
-1.0,4.0,5.0,5.0,3.0,5.0,"Em minha opinião o feminismo hoje em dia (diferente do qual o movimento foi criado), está corroborado com o ""esquerdismo"" que tem como únicos objetivos, a destruição da família e religião. Apenas e unicamente isso",2018-12-22T11:46:59Z,0.0,1.0,0.0,-MbqZjI3UWwChBjZCt2R,-MbxCyYmVNBNCl5cin93,-MbxDMuciHmPD3fXXTTX,mansplaining,0.0,1.0,1.0,Youtube,0
-1.0,1.0,-1.0,5.0,2.0,3.0,"Essa militância idiota é um desserviço a mulher,fato.",2018-12-17T21:53:07Z,0.0,0.0,0.0,-Mbm3Wzu2Ar9b0o6YDjX,-MbrRqNSTJZnWH6WA0ue,-MbxEpRUoVTfnEKDRbc-,mansplaining,0.0,1.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,Nss ele fala mt bem,2020-10-14T11:06:55Z,0.0,0.0,0.0,-MbsMU6TRJdrR5dV2RWc,-Mby8WFORGqEQlxSAEqL,-Mc-IvhxaKxM_al_-dpx,todo_dia_podcast_mgtow,0.0,0.0,0.0,Youtube,0
4.0,-1.0,5.0,5.0,3.0,5.0,Vera Magalhaes azeda e mal amada. Tou com vc e não abro C.R..,2020-11-05T10:32:34Z,1.0,0.0,1.0,-MbqGvF3naee28cbR2GA,-MbuwFq6JZVXT-jtrF-G,-MbvxyI02rfBRhEtaLN6,estupro,1.0,0.0,1.0,Youtube,0
-1.0,-1.0,1.0,4.0,2.0,1.0,psa ?,2020-11-04T02:44:18Z,0.0,0.0,0.0,-MblV_ZJmfD21CqGbV_p,-Mbq9yDN_N9wQR5F1Ed6,-Mc-ixsCyG0Qo-X-rGIn,mariana_ferrer,0.0,0.0,1.0,Youtube,0
-1.0,-1.0,-1.0,5.0,4.0,3.0,Bruno bala é tiro no pé sai dessa,2021-01-04T03:27:45Z,0.0,0.0,0.0,-MbmHOulMb66T3BroPYd,-MbsV2pZOPHiBgMEUWSx,-Mc03e_JWyHq3O-FkKIs,social arts,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,5.0,2.0,5.0,4.0,Vergonha da Intercept nesta matéria tendenciosa. Lamentável!!!!,2020-11-06T16:06:10Z,0.0,0.0,0.0,-MbxCr-J8h2AqDfhKWrt,-MbxZPpURPHsm9HeFJgD,-MbzhEj9B6P2xwU8MUUf,mariana_ferrer,0.0,0.0,1.0,Youtube,0
-1.0,-1.0,-1.0,5.0,3.0,5.0,qual é o nome do livro que o racconing fala nos primeiros 10 minutos de vídeo,2020-02-07T14:06:21Z,0.0,0.0,0.0,-MbmYDz_CMW3SKIFgvRO,-MbrPp-aoPqHqiUfm0yN,-MbthTG6yXmDmkq5J-Df,todo_dia_podcast_mgtow,0.0,0.0,0.0,Youtube,0
-1.0,4.0,5.0,2.0,5.0,2.0,"Bruno, to deixando de ser mulambo graças a você",2021-01-08T00:55:27Z,0.0,0.0,0.0,-MbxpeKlWfsoFtWZZ-hH,-Mby1XlnO7uSeG3TpDNd,-Mc-TQfO8-76p-icY3kv,social arts,0.0,1.0,1.0,Youtube,0
-1.0,-1.0,3.0,4.0,3.0,5.0,"Defendendo macho estrupador top essa entrevista em
...strike ai",2020-11-04T18:02:15Z,0.0,0.0,0.0,-MbpxGPiip0WCKKay75Y,-MbqfWFCIlty9I7Faa1I,-MbxDIhKM6wjk2ilf1B_,mariana_ferrer,0.0,0.0,1.0,Youtube,0
-1.0,-1.0,-1.0,5.0,4.0,5.0,Pó Bruno se vc é tiozinho...eu sou matuzalem! Elson Brasília 53 anos!kk,2020-08-09T21:32:27Z,0.0,0.0,0.0,-MbsHX1zJAHZPoxxhgYW,-MbuPLDzvJl05SQUaXuP,-Mbwgys1T2GNBckrws-l,social arts,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,Aqui tá show,2021-01-04T01:23:42Z,0.0,0.0,0.0,-MbnMyc-e6rywogTKINB,-MbpyZ44IRflCQOD1h0G,-MbsRJq8vecyEL8kQMsd,social arts,0.0,0.0,0.0,Youtube,0
5.0,4.0,5.0,5.0,5.0,5.0,Gente !!!! Essa A.A. tá insuportável !!! Gente e eu q tô com nojo dessa mulher curti aí,2020-11-05T06:39:10Z,1.0,0.0,1.0,-MbnQztHUiuu_p_kOjkV,-MbxCpLCV0T1V7o0TS8U,-MbxI5EaIJPfggWgMIz7,mariana_ferrer,1.0,1.0,1.0,Youtube,0
-1.0,3.0,-1.0,5.0,3.0,2.0,"Dos criadores de “sexo oral não é sexo”, vem aí “líquido lubrificante não é sêmen”.",2020-11-04T10:14:31Z,0.0,0.0,0.0,-MbqpLQSXBLA61m0tNsr,-MbqsCW-wO5sxRDQKD2r,-Mbr80FQZrAnZ9sAK48n,mariana_ferrer,0.0,1.0,0.0,Youtube,0
-1.0,-1.0,-1.0,4.0,5.0,1.0,É isso ai A.A..,2020-11-04T01:23:48Z,0.0,0.0,0.0,-MbxDKD1-zgkY-yxp-2Q,-MbxZSdP0MH4BGLg_C3P,-Mbxrq-9W5d_XQelJZHX,mariana_ferrer,0.0,0.0,0.0,Youtube,0
-1.0,2.0,5.0,5.0,3.0,3.0,"Descobri MGTOW essa semana, tenho um canal a onde eu pregava o MGTOW e nem sabia hahahahha
Cai d boca, como uma mulher em um homem rico, para conhecer ease estilo de vida MGTOW. 😎",2019-04-29T07:48:57Z,0.0,1.0,1.0,-Mc-2XumHUU6zakfZuWA,-Mc-OStHL1if_RJng0Xi,-Mc-jsfrMXn2OavHExpT,todo_dia_podcast_mgtow,0.0,1.0,1.0,Youtube,0
5.0,-1.0,5.0,5.0,4.0,5.0,"A parada do Zé droguinha é o seguinte: o cara é dominante. Ele é um ignorante, não é um bom homem, é agressivo, estúpido e superficial, mas ""tem bolas"" e se tem uma coisa que aprendi sobre mulheres é que o quê é mais importante para deixá-las molhadas é ter atitude, ter bolas e dominar o espaço onde vc está. Isso esses kras têm. Talvez o nº de mulheres e até extratos sociais mais ricos de mulheres têm começad a se interessar mais por esses kras pq mtos homens ""de bem"" têm virado uns bebedores de leitinho de soja sabor morango, frouxos, sem coragem e sem atitude. Mas eu garanto que um kra que é pica, inteligente, com o físico bem desenvolvido, com grana e que não seja um bandidinho drogado, tira fácil fácil a mulherada do zé droguinha estúpido, sem enhuma dificuldade.",2020-09-10T13:52:29Z,1.0,0.0,1.0,-MbnK3Ms5RiB8GU6aX8v,-MbqfGyN4rSFxVHQ4Qc6,-MbxDmzvhqrJY1rr3D3N,social arts,1.0,0.0,1.0,Youtube,0
5.0,5.0,-1.0,5.0,5.0,5.0,"Pra mim mulher feminista é ""homem"", eu ignoro.",2018-12-21T18:36:04Z,1.0,1.0,0.0,-MbnbUUshG7iXYmI7EVJ,-MbqxblSgAAdbAyUkN6O,-Mbzk56xi6TP1IYzrA3T,mansplaining,1.0,1.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,Parabéns Consta 👏🏻,2020-11-04T18:35:38Z,0.0,0.0,0.0,-MbthTG6yXmDmkq5J-Df,-MbxUYnIbIQcd-YsJZou,-MbxZSdP0MH4BGLg_C3P,estupro,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,98 dos you tubers nn acrescenta absolutamente  nada para sociedade.,2018-12-17T23:37:13Z,0.0,0.0,0.0,-MbrLgLjb2ieDf_XyhVi,-MbvxyI02rfBRhEtaLN6,-MbxMrNxqtOS0d8ycUmR,mansplaining,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,3.0,"O cara respondendo sobre egoísmo e suicídio, fenomenal !",2020-09-05T07:22:19Z,0.0,0.0,0.0,-MbvWIQe7v771uldu1bY,-MbxD-9jDZX4wjWFqFhQ,-MbxGWjU1M1ieXKUkF_T,todo_dia_podcast_mgtow,0.0,0.0,0.0,Youtube,0
4.0,5.0,5.0,4.0,5.0,5.0,De hoje em diante quando alguma mulher me perguntar como se faz algo ou o que é algo eu mando ela tomar no Cu e se vira vc sabe de tudo Kkkkk,2018-12-20T01:33:25Z,1.0,1.0,1.0,-MbqoxoPiuvsFgSwjDZN,-MbxICCMKd6ig-4MT0-9,-Mc-9KaFMzvaxXEkQ6M-,mansplaining,1.0,1.0,1.0,Youtube,1
-1.0,-1.0,-1.0,5.0,5.0,5.0,Bruno vc é muito bom !,2020-08-07T18:37:14Z,0.0,0.0,0.0,-MbqFQINR5epWplcJrfU,-MbqPW-JcyOsuImLUt14,-MbxER1u3ITYbl3ZR3tQ,social arts,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,"Antônio Fontenelle vc não é nota 10,vc é nota 10000.ate maís.gosto das suas entrevistas",2020-11-08T12:55:01Z,0.0,0.0,0.0,-Mbr80FQZrAnZ9sAK48n,-MbrWRtfspyzyNTLshda,-MbseRv1HGCl9a-oNOnP,mariana_ferrer,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,2.0,5.0,3.0,Imagina um toco da dentista kkkkkkkk,2020-08-07T04:14:45Z,0.0,0.0,0.0,-MbneJBhF1GNC7xPlc-V,-Mbs0iRL3l43vszILp25,-MbxLJj4LsbdXk2k9rqT,social arts,0.0,0.0,0.0,Youtube,0
4.0,-1.0,-1.0,4.0,3.0,3.0,"C.R. desempregado não tem preço!

Ganhei o dia.

Falta agora só o Nunes e o Zémaria",2020-11-05T10:26:27Z,0.0,0.0,0.0,-MbmHEtzaNiziL75Q0Zt,-MbxDCwJ9TCSOyQTtiyF,-MbxF-bKpLHpPKYTh_fO,mariana_ferrer,1.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,1.0,Blupillzão dentro da Matrix! (ainda adormecido),2020-09-08T15:00:03Z,0.0,0.0,0.0,-MbmYDz_CMW3SKIFgvRO,-MbrsELB0I55Vvy7o5Rr,-MbxDgBhln3EGuTxv18t,todo_dia_podcast_mgtow,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,"Eu mesma seguia ele e parei. Adoro vc, Sabrina, continue denunciando. Adoro vc e seus vídeos!",2018-12-22T10:36:38Z,0.0,0.0,0.0,-Mbm4c6-svlw60sMPhWs,-MbmYDz_CMW3SKIFgvRO,-MbxlinAen6-LnZSNxob,misoginia,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,"#ForaBozo
#ForaMoro",2020-01-18T23:11:40Z,0.0,0.0,0.0,-Mbs0iRL3l43vszILp25,-Mc-AdEK4JONGCFDlQqS,-Mc-J1eYfFAelKzb1KNR,misoginia,0.0,0.0,0.0,Youtube,0
5.0,5.0,5.0,5.0,5.0,4.0,Lixo de jornalismo,2020-11-09T00:55:36Z,0.0,0.0,0.0,-MbxZgJQRd2rvR572lAs,-Mc-9KaFMzvaxXEkQ6M-,-Mc-rW9bLdwRXbvNnD-A,estupro,1.0,1.0,1.0,Youtube,0
3.0,-1.0,4.0,4.0,5.0,4.0,"Verdade o que vc disse, sempre procurar um especialista masculino.",2019-05-09T15:13:27Z,1.0,0.0,1.0,-MbrH9g8Zs4IGqgYYFgX,-MbxKq2l_YpR3zNglQ_Q,-MbxR2jF_ZAC0VRKQZRK,todo_dia_podcast_mgtow,1.0,0.0,1.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,Brasil lixo😡,2020-11-04T09:30:14Z,0.0,0.0,0.0,-MbqGk9KeOIP4tEHvdy_,-Mbq_mtHCLebTFcNOAtk,-MbrqOzApY1vadTri7po,estupro,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,1.0,5.0,4.0,"Paula deixa a Shirlei explicar, entendo que está ansiosa por explicar.
Horrível ver o vídeo!
Que a Mariana tenha força para superar toda essa exposição, ela devia entrar com denúncia contra esse advogado. Ele devia perder a OAB.",2020-11-05T09:17:00Z,0.0,0.0,0.0,-MbqFL0Je9TK2S5vp6D4,-MbvglwFD4lFv_4DrOh7,-MbxCg-SgO01bhz3M3qO,mariana_ferrer,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,1.0,5.0,Madeleine mais linda que a Kéfera,2018-12-23T02:17:16Z,0.0,0.0,0.0,-MbwPMxUhhLSbrFC2vaJ,-MbxDaKZSOQDgemnY-H6,-MbxiruKUZWLHSVxPrAA,mansplaining,0.0,0.0,0.0,Youtube,0
5.0,5.0,5.0,5.0,5.0,5.0,Essa daí é uma completa idiota,2018-12-17T23:26:30Z,1.0,1.0,0.0,-MbqXNQzSyKLZV8Lhfcb,-MbtBcDnERcVfOzMaRPV,-MbwO1h1ATgX26EUucZW,mansplaining,1.0,1.0,1.0,Youtube,0
-1.0,5.0,5.0,5.0,4.0,5.0,Esse cara não me cheira nada bem...,2020-08-28T13:17:06Z,0.0,0.0,0.0,-Mbm4c6-svlw60sMPhWs,-Mbr4ItRY8gmP4IRiXbv,-MbrRHi-Zqp0G3EQOo6d,todo_dia_podcast_mgtow,0.0,1.0,1.0,Youtube,0
-1.0,-1.0,-1.0,2.0,4.0,4.0,who is ke fera,2018-12-17T22:30:24Z,0.0,0.0,0.0,-MbxtbEsECKdYCPiwuzL,-MbzUxxyQ9u7YZU_akps,-Mc-2OIc1qYiZEzOUQnB,mansplaining,0.0,0.0,0.0,Youtube,0
-1.0,3.0,-1.0,4.0,3.0,5.0,"NOJOO.. ninguém  tem obrigação de falar com vc A.A. vc nao tem relevancia nenhuma só por conta da sua quantidade de seguidores, menos, beeeeeeem menos",2020-11-05T08:32:30Z,0.0,0.0,0.0,-MbxDGAS15igJssvWISI,-Mc--s6LN59ZlZw6WPWn,-Mc-AdEK4JONGCFDlQqS,mariana_ferrer,0.0,1.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,Amei <3,2018-12-23T22:31:14Z,0.0,0.0,0.0,-MbrlkVE8RvBwdxclcOf,-MbxDaCRmnjvGG6DuGeD,-MbxZSdP0MH4BGLg_C3P,misoginia,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,3.0,"Interceptei Fake News no Intercept Brasil... Tsc, tsc, tsc...",2020-11-11T20:04:40Z,0.0,0.0,0.0,-MbnAwu-VfQlCPkdYOOu,-MbpxGPiip0WCKKay75Y,-MbqFQINR5epWplcJrfU,mariana_ferrer,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,3.0,4.0,4.0,Denunciei por justificar um estupro.,2020-11-04T18:53:43Z,0.0,0.0,0.0,-MbrjBvRQsrGBnjBV0el,-MbvFQL6V9IID_fB7QBn,-MbvMMx0D_x3PIwVxpYo,estupro,0.0,0.0,0.0,Youtube,0
3.0,-1.0,4.0,5.0,3.0,4.0,A.A. como sempre bostejando pela boca.,2020-11-04T14:29:27Z,0.0,0.0,0.0,-Mc-C2YgxBtiChQI4RXe,-Mc-TQfO8-76p-icY3kv,-Mc00WyNDQf2yuJjt9v8,mariana_ferrer,1.0,0.0,1.0,Youtube,0
-1.0,-1.0,5.0,5.0,5.0,5.0,Live monstra.,2021-01-08T02:36:01Z,0.0,0.0,1.0,-MbxDSgUtgPTXtvkjD6B,-MbxEFbI4SXJ4zhlUWb0,-Mc0367bpreQEL8Wc70S,social arts,0.0,0.0,1.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,4.0,Ela nao merecia ser tratada da forma qe foi pelo advogado pela mor...repugnante,2020-11-06T02:09:16Z,0.0,0.0,0.0,-MbyLHO2nl6_3hTcA8Tw,-Mc-9KaFMzvaxXEkQ6M-,-Mc-_Sr7nY5oulkf6KxA,mariana_ferrer,0.0,0.0,0.0,Youtube,0
5.0,4.0,5.0,5.0,5.0,5.0,Resumindo feminismo é uma bosta!!!,2018-12-21T12:16:00Z,1.0,1.0,1.0,-Mbqtcby9Gwhcy2O63OK,-MbsMdI3DtffkoaS-Nwt,-MbwEpqUjqTrGEKdYDP4,mansplaining,1.0,1.0,1.0,Youtube,1
-1.0,4.0,-1.0,5.0,4.0,5.0,Era isso que nós queríamos,2020-09-04T17:53:20Z,0.0,1.0,0.0,-Mbrs84Cba7nqu7R2iaB,-MbxCwlvl8bPf5Dz6QNO,-MbxDgBhln3EGuTxv18t,todo_dia_podcast_mgtow,0.0,1.0,0.0,Youtube,0
-1.0,5.0,5.0,5.0,5.0,5.0,Mais de 20 milhões de mães solteiras no Brasil imagine a merda,2020-10-17T12:38:51Z,0.0,1.0,1.0,-MbqZjI3UWwChBjZCt2R,-Mbr80FQZrAnZ9sAK48n,-MbrOtpTLDyCIXXqMS8s,todo_dia_podcast_mgtow,0.0,1.0,1.0,Youtube,0
-1.0,4.0,-1.0,5.0,5.0,4.0,"MEU CORPO MINHAS REGRAS, TEMOS QUE MUDAR AS REGRAS PARA VASECTOMIA.",2020-02-13T13:42:00Z,0.0,1.0,0.0,-Mbq4Z-S2tYQb1PR-XTU,-MbqsCW-wO5sxRDQKD2r,-MbsWC0vHjUsEAefWuPI,todo_dia_podcast_mgtow,0.0,1.0,0.0,Youtube,0
5.0,5.0,5.0,5.0,5.0,5.0,"Mulher exceção só pra quem é bonito gente kk, caras normais só vai sobrar as debravadas / mãe solteira / e a nova onda das minas BI.",2020-10-24T20:48:47Z,1.0,1.0,1.0,-MbqJ09rTKSUZJlVpu3G,-MbrkPTXKLxU10iufojB,-MbxTZKX4pJJ_c4RjZFB,todo_dia_podcast_mgtow,1.0,1.0,1.0,Youtube,1
3.0,5.0,-1.0,4.0,5.0,4.0,"Cara não dá pra ver essa mulher mais,tinha que ser bolsomion mesmo.",2020-11-04T09:19:59Z,1.0,1.0,0.0,-Mbvso6MfIDNIiEmmpZy,-MbzgrbWgiqwM1OzmJpz,-Mc-TQfO8-76p-icY3kv,mariana_ferrer,1.0,1.0,0.0,Youtube,0
4.0,5.0,5.0,5.0,5.0,5.0,Os incels devem entender que toda mulher é paga.,2020-09-18T22:17:58Z,1.0,1.0,0.0,-MbqoXZpu4euhE0hSYj4,-Mbsl12VitnNIDZvTn5b,-MbxCj_sMF2gdiTC6FJ9,todo_dia_podcast_mgtow,1.0,1.0,1.0,Youtube,0
